Id;Context;Ques_orig;Ques_syn_human;Ques_num_glove
398;"During the period in which the negotiations were being conducted, Tesla said that efforts had been made to steal the invention. His room had been entered and his papers had been scrutinized, but the thieves, or spies, left empty-handed. He said that there was no danger that his invention could be stolen, for he had at no time committed any part of it to paper; the blueprint for the teleforce weapon was all in his mind.";According to Tesla what had been gone over by the thieves, or spies who entered his room?;According to Tesla what have been gone over by the thieves, or spies who entered his room?;According to Tesla what came been gone over by the thieves, or spies who entered his room?
399;"On 7 January 1943, at the age of 86, Tesla died alone in room 3327 of the New Yorker Hotel. His body was later found by maid Alice Monaghan after she had entered Tesla's room, ignoring the ""do not disturb"" sign that Tesla had placed on his door two days earlier. Assistant medical examiner H.W. Wembly examined the body and ruled that the cause of death had been coronary thrombosis. Tesla's remains were taken to the Frank E. Campbell Funeral Home at Madison Ave. and 81st St. A long-time friend and supporter of Tesla, Hugo Gernsback, commissioned a sculptor to create a death mask, now displayed in the Nikola Tesla Museum.";What was the date of Tesla's death?;What was the day of Tesla's death?;What was the calendar of Tesla's death?
400;"On 7 January 1943, at the age of 86, Tesla died alone in room 3327 of the New Yorker Hotel. His body was later found by maid Alice Monaghan after she had entered Tesla's room, ignoring the ""do not disturb"" sign that Tesla had placed on his door two days earlier. Assistant medical examiner H.W. Wembly examined the body and ruled that the cause of death had been coronary thrombosis. Tesla's remains were taken to the Frank E. Campbell Funeral Home at Madison Ave. and 81st St. A long-time friend and supporter of Tesla, Hugo Gernsback, commissioned a sculptor to create a death mask, now displayed in the Nikola Tesla Museum.";What was given as the cause of death?;What was given as the cause of demise?;What was given as the cause of died?
401;Tesla obtained around 300 patents worldwide for his inventions. Some of Tesla's patents are not accounted for, and various sources have discovered some that have lain hidden in patent archives. There are a minimum of 278 patents issued to Tesla in 26 countries that have been accounted for. Many of Tesla's patents were in the United States, Britain, and Canada, but many other patents were approved in countries around the globe.:62 Many inventions developed by Tesla were not put into patent protection.;In how many countries did Tesla hold patents?;In how many lands did Tesla hold patents?;In how many nations did Tesla hold patents?
402;Tesla obtained around 300 patents worldwide for his inventions. Some of Tesla's patents are not accounted for, and various sources have discovered some that have lain hidden in patent archives. There are a minimum of 278 patents issued to Tesla in 26 countries that have been accounted for. Many of Tesla's patents were in the United States, Britain, and Canada, but many other patents were approved in countries around the globe.:62 Many inventions developed by Tesla were not put into patent protection.;Other than the US and Britain what was the other main country that Tesla had patents granted?;Other than the US and UK what was the other main country that Tesla had patents granted?;Other than the US and England what was the other main country that Tesla had patents granted?
403;Tesla obtained around 300 patents worldwide for his inventions. Some of Tesla's patents are not accounted for, and various sources have discovered some that have lain hidden in patent archives. There are a minimum of 278 patents issued to Tesla in 26 countries that have been accounted for. Many of Tesla's patents were in the United States, Britain, and Canada, but many other patents were approved in countries around the globe.:62 Many inventions developed by Tesla were not put into patent protection.;Where were missing patents later found?;Where were missing patents later encountered?;Where were missing patents later discovered?
404;For exercise, Tesla walked between 8 to 10 miles per day. He squished his toes one hundred times for each foot every night, saying that it stimulated his brain cells.;What was he hoping to stimulate with the toe squishing?;What was he hoping to energise with the toe squishing?;What was he hoping to invigorate with the toe squishing?
405;"In an interview with newspaper editor Arthur Brisbane, Tesla said that he did not believe in telepathy, stating, ""Suppose I made up my mind to murder you,"" he said, ""In a second you would know it. Now, isn't that wonderful? By what process does the mind get at all this?"" In the same interview, Tesla said that he believed that all fundamental laws could be reduced to one.";Down to how many laws did Tesla believe the fundamental laws could be reduced?;Down to how many laws did Tesla believe the fundamental laws could be limited?;Down to how many laws did Tesla believe the fundamental laws could be increased?
406;Near the end of his life, Tesla walked to the park every day to feed the pigeons and even brought injured ones into his hotel room to nurse back to health. He said that he had been visited by a specific injured white pigeon daily. Tesla spent over $2,000, including building a device that comfortably supported her so her bones could heal, to fix her broken wing and leg. Tesla stated,;What animals did Tesla care for?;What creatures did Tesla care for?;What humans did Tesla care for?
407;"Tesla read many works, memorizing complete books, and supposedly possessed a photographic memory.:33 He was a polyglot, speaking eight languages: Serbo-Croatian, Czech, English, French, German, Hungarian, Italian, and Latin.:282 Tesla related in his autobiography that he experienced detailed moments of inspiration. During his early life, Tesla was repeatedly stricken with illness. He suffered a peculiar affliction in which blinding flashes of light would appear before his eyes, often accompanied by visions.:33 Often, the visions were linked to a word or idea he might have come across; at other times they would provide the solution to a particular problem he had encountered. Just by hearing the name of an item, he would be able to envision it in realistic detail.:33 Tesla would visualize an invention in his mind with extreme precision, including all dimensions, before moving to the construction stage, a technique sometimes known as picture thinking. He typically did not make drawings by hand but worked from memory. Beginning in his childhood, Tesla had frequent flashbacks to events that had happened previously in his life.:33";How many languages did Tesla know?;How many dialects did Tesla know?;How many dialects did Tesla know?
408;"During his second year of study at Graz, Tesla developed a passion for (and became very proficient at) billiards, chess and card-playing, sometimes spending more than 48 hours in a stretch at a gaming table.:43, 301 On one occasion at his laboratory, Tesla worked for a period of 84 hours without sleep or rest.:208 Kenneth Swezey, a journalist whom Tesla had befriended, confirmed that Tesla rarely slept. Swezey recalled one morning when Tesla called him at 3 a.m.: ""I was sleeping in my room like one dead ... Suddenly, the telephone ring awakened me ... [Tesla] spoke animatedly, with pauses, [as he] ... work[ed] out a problem, comparing one theory to another, commenting; and when he felt he had arrived at the solution, he suddenly closed the telephone.""";How long would Tesla spend gambling sometimes?;How long would Tesla devote to gambling sometimes?;How long would Tesla paying gambling sometimes?
409;"During his second year of study at Graz, Tesla developed a passion for (and became very proficient at) billiards, chess and card-playing, sometimes spending more than 48 hours in a stretch at a gaming table.:43, 301 On one occasion at his laboratory, Tesla worked for a period of 84 hours without sleep or rest.:208 Kenneth Swezey, a journalist whom Tesla had befriended, confirmed that Tesla rarely slept. Swezey recalled one morning when Tesla called him at 3 a.m.: ""I was sleeping in my room like one dead ... Suddenly, the telephone ring awakened me ... [Tesla] spoke animatedly, with pauses, [as he] ... work[ed] out a problem, comparing one theory to another, commenting; and when he felt he had arrived at the solution, he suddenly closed the telephone.""";What amount of time was the longest that Tesla spent working without stopping to rest?;How long was the longest that Tesla spent working without stopping to rest?;What amount of when was the longest that Tesla spent working without stopping to rest?
410;"During his second year of study at Graz, Tesla developed a passion for (and became very proficient at) billiards, chess and card-playing, sometimes spending more than 48 hours in a stretch at a gaming table.:43, 301 On one occasion at his laboratory, Tesla worked for a period of 84 hours without sleep or rest.:208 Kenneth Swezey, a journalist whom Tesla had befriended, confirmed that Tesla rarely slept. Swezey recalled one morning when Tesla called him at 3 a.m.: ""I was sleeping in my room like one dead ... Suddenly, the telephone ring awakened me ... [Tesla] spoke animatedly, with pauses, [as he] ... work[ed] out a problem, comparing one theory to another, commenting; and when he felt he had arrived at the solution, he suddenly closed the telephone.""";What was Kenneth Swezey's job?;What was Kenneth Swezey's occupation?;What was Kenneth Swezey's work?
411;"Tesla was asocial and prone to seclude himself with his work. However, when he did engage in a social life, many people spoke very positively and admiringly of Tesla. Robert Underwood Johnson described him as attaining a ""distinguished sweetness, sincerity, modesty, refinement, generosity, and force."" His loyal secretary, Dorothy Skerrit, wrote: ""his genial smile and nobility of bearing always denoted the gentlemanly characteristics that were so ingrained in his soul."" Tesla's friend, Julian Hawthorne, wrote, ""seldom did one meet a scientist or engineer who was also a poet, a philosopher, an appreciator of fine music, a linguist, and a connoisseur of food and drink."":80";Who was Tesla's secretary?;Who was Tesla's assistant?;Who was Tesla's deputy?
412;"Tesla was asocial and prone to seclude himself with his work. However, when he did engage in a social life, many people spoke very positively and admiringly of Tesla. Robert Underwood Johnson described him as attaining a ""distinguished sweetness, sincerity, modesty, refinement, generosity, and force."" His loyal secretary, Dorothy Skerrit, wrote: ""his genial smile and nobility of bearing always denoted the gentlemanly characteristics that were so ingrained in his soul."" Tesla's friend, Julian Hawthorne, wrote, ""seldom did one meet a scientist or engineer who was also a poet, a philosopher, an appreciator of fine music, a linguist, and a connoisseur of food and drink."":80";What was Tesla likely to do with his work?;What was Tesla likely to perform with his work?;What was Tesla likely to n't with his work?
413;"Tesla exhibited a pre-atomic understanding of physics in his writings; he disagreed with the theory of atoms being composed of smaller subatomic particles, stating there was no such thing as an electron creating an electric charge (he believed that if electrons existed at all, they were some fourth state of matter or ""sub-atom"" that could only exist in an experimental vacuum and that they had nothing to do with electricity).:249 Tesla believed that atoms are immutable—they could not change state or be split in any way. He was a believer in the 19th century concept of an all pervasive ""ether"" that transmitted electrical energy.";What did he believe the ether did?;What did he believe the aether did?;What did he believe the glycol did?
414;"Tesla exhibited a pre-atomic understanding of physics in his writings; he disagreed with the theory of atoms being composed of smaller subatomic particles, stating there was no such thing as an electron creating an electric charge (he believed that if electrons existed at all, they were some fourth state of matter or ""sub-atom"" that could only exist in an experimental vacuum and that they had nothing to do with electricity).:249 Tesla believed that atoms are immutable—they could not change state or be split in any way. He was a believer in the 19th century concept of an all pervasive ""ether"" that transmitted electrical energy.";To what century did the idea of ether belong?;To what age did the idea of ether belong?;To what nineteenth did the idea of ether belong?
415;Tesla was generally antagonistic towards theories about the conversion of matter into energy.:247 He was also critical of Einstein's theory of relativity, saying:;What was Tesla's attitude toward the idea that matter could be turned into energy?;What was Tesla's stance toward the idea that matter could be turned into energy?;What was Tesla's mindset toward the idea that matter could be turned into energy?
416;"Tesla claimed to have developed his own physical principle regarding matter and energy that he started working on in 1892, and in 1937, at age 81, claimed in a letter to have completed a ""dynamic theory of gravity"" that ""[would] put an end to idle speculations and false conceptions, as that of curved space."" He stated that the theory was ""worked out in all details"" and that he hoped to soon give it to the world. Further elucidation of his theory was never found in his writings.:309";"What ""dynamic theory"" did Tesla say he finished in 1937?";"What ""active theory"" did Tesla say he finished in 1937?";"What ""creating theory"" did Tesla say he finished in 1937?"
417;"Tesla claimed to have developed his own physical principle regarding matter and energy that he started working on in 1892, and in 1937, at age 81, claimed in a letter to have completed a ""dynamic theory of gravity"" that ""[would] put an end to idle speculations and false conceptions, as that of curved space."" He stated that the theory was ""worked out in all details"" and that he hoped to soon give it to the world. Further elucidation of his theory was never found in his writings.:309";How old was Tesla when he wrote that he'd completed his dynamic theory of gravity?;What age was Tesla when he wrote that he'd completed his dynamic theory of gravity?;How years was Tesla when he wrote that he'd completed his dynamic theory of gravity?
418;"Tesla, like many of his era, became a proponent of an imposed selective breeding version of eugenics. His opinion stemmed from the belief that humans' ""pity"" had interfered with the natural ""ruthless workings of nature,"" rather than from conceptions of a ""master race"" or inherent superiority of one person over another. His advocacy of it was, however, to push it further. In a 1937 interview, he stated:";What idea was Tesla a fan of?;What notion was Tesla a fan of?;What thought was Tesla a fan of?
419;"In 1926, Tesla commented on the ills of the social subservience of women and the struggle of women toward gender equality, and indicated that humanity's future would be run by ""Queen Bees."" He believed that women would become the dominant sex in the future.";What term did he use for what he believed would be humanity's future rulers?;What name did he use for what he believed would be humanity's future rulers?;What meaning did he use for what he believed would be humanity's future rulers?
420;"Tesla was raised an Orthodox Christian. Later in his life, he did not consider himself to be a ""believer in the orthodox sense,"" and opposed religious fanaticism. Despite this, he had a profound respect for both Buddhism and Christianity.";What religion did Tesla grow up in?;What faith did Tesla grow up in?;What Christianity did Tesla grow up in?
421;"Tesla was raised an Orthodox Christian. Later in his life, he did not consider himself to be a ""believer in the orthodox sense,"" and opposed religious fanaticism. Despite this, he had a profound respect for both Buddhism and Christianity.";What type of religious behavior was Tesla against?;What type of religious conduct was Tesla against?;What type of religious habits was Tesla against?
422;"Tesla was raised an Orthodox Christian. Later in his life, he did not consider himself to be a ""believer in the orthodox sense,"" and opposed religious fanaticism. Despite this, he had a profound respect for both Buddhism and Christianity.";Which two religions did Tesla express respect for?;Which two faiths did Tesla express respect for?;Which two faiths did Tesla express respect for?
423;"However, his religious views remain uncertain due to other statements that he made. For example, in his article, ""A Machine to End War"", published in 1937, Tesla stated:";What article was published in 1937?;What publication was published in 1937?;What post was published in 1937?
424;"Tesla wrote a number of books and articles for magazines and journals. Among his books are My Inventions: The Autobiography of Nikola Tesla, compiled and edited by Ben Johnston; The Fantastic Inventions of Nikola Tesla, compiled and edited by David Hatcher Childress; and The Tesla Papers.";Who published Tesla's writings?;Who published Tesla's works?;Who published Tesla's texts?
425;"Many of Tesla's writings are freely available on the web, including the article ""The Problem of Increasing Human Energy,"" published in The Century Magazine in 1900, and the article ""Experiments With Alternate Currents Of High Potential And High Frequency,"" published in his book Inventions, Researches and Writings of Nikola Tesla.";What was one of Tesla's books where articles can be read?;What was one of Tesla's works where articles can be read?;What was one of Tesla's novels where articles can be read?
426;Tesla's legacy has endured in books, films, radio, TV, music, live theater, comics and video games. The impact of the technologies invented or envisioned by Tesla is a recurring theme in several types of science fiction.;What kind of fiction is Tesla's work featured in?;What kind of writing is Tesla's work featured in?;What kind of novels is Tesla's work featured in?
427;"On Tesla's 75th birthday in 1931, Time magazine put him on its cover. The cover caption ""All the world's his power house"" noted his contribution to electrical power generation. He received congratulatory letters from more than 70 pioneers in science and engineering, including Albert Einstein.";To which technology type that Tesla worked on did the caption refer to?;To which technology type that Tesla worked on did the text refer to?;To which technology type that Tesla worked on did the 250px refer to?
428;To further highlight the difference between a problem and an instance, consider the following instance of the decision version of the traveling salesman problem: Is there a route of at most 2000 kilometres passing through all of Germany's 15 largest cities? The quantitative answer to this particular problem instance is of little use for solving other instances of the problem, such as asking for a round trip through all sites in Milan whose total length is at most 10 km. For this reason, complexity theory addresses computational problems and not particular problem instances.;By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?;By how many km does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?;By how many km does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?
429;To further highlight the difference between a problem and an instance, consider the following instance of the decision version of the traveling salesman problem: Is there a route of at most 2000 kilometres passing through all of Germany's 15 largest cities? The quantitative answer to this particular problem instance is of little use for solving other instances of the problem, such as asking for a round trip through all sites in Milan whose total length is at most 10 km. For this reason, complexity theory addresses computational problems and not particular problem instances.;What does computational complexity theory most specifically seek to answer?;What does computational complexity hypothesis most specifically seek to answer?;What does computational complexity hypothesis most specifically seek to answer?
430;Decision problems are one of the central objects of study in computational complexity theory. A decision problem is a special type of computational problem whose answer is either yes or no, or alternately either 1 or 0. A decision problem can be viewed as a formal language, where the members of the language are instances whose output is yes, and the non-members are those instances whose output is no. The objective is to decide, with the aid of an algorithm, whether a given input string is a member of the formal language under consideration. If the algorithm deciding this problem returns the answer yes, the algorithm is said to accept the input string, otherwise it is said to reject the input.;What kind of problems are one of the main topics studied in computational complexity theory?;What kind of issue are one of the main topics studied in computational complexity theory?;What kind of issues are one of the main topics studied in computational complexity theory?
431;An example of a decision problem is the following. The input is an arbitrary graph. The problem consists in deciding whether the given graph is connected, or not. The formal language associated with this decision problem is then the set of all connected graphs—of course, to obtain a precise definition of this language, one has to decide how graphs are encoded as binary strings.;What kind of graph is an example of an input used in a decision problem?;What kind of chart is an example of an input used in a decision problem?;What kind of histogram is an example of an input used in a decision problem?
432;To measure the difficulty of solving a computational problem, one may wish to see how much time the best algorithm requires to solve the problem. However, the running time may, in general, depend on the instance. In particular, larger instances will require more time to solve. Thus the time required to solve a problem (or the space required, or any measure of complexity) is calculated as a function of the size of the instance. This is usually taken to be the size of the input in bits. Complexity theory is interested in how algorithms scale with an increase in the input size. For instance, in the problem of finding whether a graph is connected, how much more time does it take to solve a problem for a graph with 2n vertices compared to the time taken for a graph with n vertices?;How is the time needed to obtain the solution to a problem calculated?;How is the time needed to obtain the solution to a problem measured?;How is the time needed to obtain the solution to a problem measured?
433;Many types of Turing machines are used to define complexity classes, such as deterministic Turing machines, probabilistic Turing machines, non-deterministic Turing machines, quantum Turing machines, symmetric Turing machines and alternating Turing machines. They are all equally powerful in principle, but when resources (such as time or space) are bounded, some of these may be more powerful than others.;Turing machines are commonly employed to define what?;Turing machines are commonly employed to delineate what?;Turing machines are commonly employed to distinguish what?
434;Many machine models different from the standard multi-tape Turing machines have been proposed in the literature, for example random access machines. Perhaps surprisingly, each of these models can be converted to another without providing any extra computational power. The time and memory consumption of these alternate models may vary. What all these models have in common is that the machines operate deterministically.;What is an example of a machine model that deviates from a generally accepted multi-tape Turing machine?;What is an instance of a machine model that deviates from a generally accepted multi-tape Turing machine?;What is an instance of a machine model that deviates from a generally accepted multi-tape Turing machine?
435;Upper and lower bounds are usually stated using the big O notation, which hides constant factors and smaller terms. This makes the bounds independent of the specific details of the computational model used. For instance, if T(n) = 7n2 + 15n + 40, in big O notation one would write T(n) = O(n2).;What does a big O notation hide?;What does a big O notation conceal?;What does a big O notation conceal?
436;Of course, some complexity classes have complicated definitions that do not fit into this framework. Thus, a typical complexity class has a definition like the following:;Difficulty in establishing a framework for complexity classes can be caused by what variable?;Difficulty in establishing a framework for complexity categories can be caused by what variable?;Difficulty in establishing a framework for complexity courses can be caused by what variable?
437;"But bounding the computation time above by some concrete function f(n) often yields complexity classes that depend on the chosen machine model. For instance, the language {xx | x is any binary string} can be solved in linear time on a multi-tape Turing machine, but necessarily requires quadratic time in the model of single-tape Turing machines. If we allow polynomial variations in running time, Cobham-Edmonds thesis states that ""the time complexities in any two reasonable and general models of computation are polynomially related"" (Goldreich 2008, Chapter 1.2). This forms the basis for the complexity class P, which is the set of decision problems solvable by a deterministic Turing machine within polynomial time. The corresponding set of function problems is FP.";What thesis specifies that a polynomial relationship exists within time complexities in a computational model?;What dissertation specifies that a polynomial relationship exists within time complexities in a computational model?;What dissertation specifies that a polynomial relationship exists within time complexities in a computational model?
438;"Other important complexity classes include BPP, ZPP and RP, which are defined using probabilistic Turing machines; AC and NC, which are defined using Boolean circuits; and BQP and QMA, which are defined using quantum Turing machines. #P is an important complexity class of counting problems (not decision problems). Classes like IP and AM are defined using Interactive proof systems. ALL is the class of all decision problems.";What is the expression used to represent a complexity class of counting problems?;What is the expression used to represent a complexity class of numeration problems?;What is the expression used to represent a complexity class of numbers problems?
439;For the complexity classes defined in this way, it is desirable to prove that relaxing the requirements on (say) computation time indeed defines a bigger set of problems. In particular, although DTIME(n) is contained in DTIME(n2), it would be interesting to know if the inclusion is strict. For time and space requirements, the answer to such questions is given by the time and space hierarchy theorems respectively. They are called hierarchy theorems because they induce a proper hierarchy on the classes defined by constraining the respective resources. Thus there are pairs of complexity classes such that one is properly included in the other. Having deduced such proper set inclusions, we can proceed to make quantitative statements about how much more additional time or space is needed in order to increase the number of problems that can be solved.;What kind of statement is made in the effort of establishing the time and space requirements needed to enhance the ultimate number of problems solved?;What kind of assertion is made in the effort of establishing the time and space requirements needed to enhance the ultimate number of problems solved?;What kind of assertion is made in the effort of establishing the time and space requirements needed to enhance the ultimate number of problems solved?
440;The most commonly used reduction is a polynomial-time reduction. This means that the reduction process takes polynomial time. For example, the problem of squaring an integer can be reduced to the problem of multiplying two integers. This means an algorithm for multiplying two integers can be used to square an integer. Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm. Thus we see that squaring is not more difficult than multiplication, since squaring can be reduced to multiplication.;What is the most frequently employed type of reduction?;What is the most frequently employed type of decrease?;What is the most frequently employed type of decrease?
441;This motivates the concept of a problem being hard for a complexity class. A problem X is hard for a class of problems C if every problem in C can be reduced to X. Thus no problem in C is harder than X, since an algorithm for X allows us to solve any problem in C. Of course, the notion of hard problems depends on the type of reduction being used. For complexity classes larger than P, polynomial-time reductions are commonly used. In particular, the set of problems that are hard for NP is the set of NP-hard problems.;The complexity of problems often depends on what?;The complexity of problems often relies on what?;The complexity of problems often regardless on what?
442;If a problem X is in C and hard for C, then X is said to be complete for C. This means that X is the hardest problem in C. (Since many problems could be equally hard, one might say that X is one of the hardest problems in C.) Thus the class of NP-complete problems contains the most difficult problems in NP, in the sense that they are the ones most likely not to be in P. Because the problem P = NP is not solved, being able to reduce a known NP-complete problem, Π2, to another problem, Π1, would indicate that there is no known polynomial-time solution for Π1. This is because a polynomial-time solution to Π1 would yield a polynomial-time solution to Π2. Similarly, because all NP problems can be reduced to the set, finding an NP-complete problem that can be solved in polynomial time would mean that P = NP.;The hardest problems in NP can be analogously written as what class of problems?;The hardest problems in NP can be analogously written as what category of problems?;The hardest problems in NP can be analogously written as what school of problems?
443;The complexity class P is often seen as a mathematical abstraction modeling those computational tasks that admit an efficient algorithm. This hypothesis is called the Cobham–Edmonds thesis. The complexity class NP, on the other hand, contains many problems that people would like to solve efficiently, but for which no efficient algorithm is known, such as the Boolean satisfiability problem, the Hamiltonian path problem and the vertex cover problem. Since deterministic Turing machines are special non-deterministic Turing machines, it is easily observed that each problem in P is also member of the class NP.;What complexity class is characterized by a computational tasks and efficient algorithms?;What complexity category is characterized by a computational tasks and efficient algorithms?;What complexity school is characterized by a computational tasks and efficient algorithms?
444;The complexity class P is often seen as a mathematical abstraction modeling those computational tasks that admit an efficient algorithm. This hypothesis is called the Cobham–Edmonds thesis. The complexity class NP, on the other hand, contains many problems that people would like to solve efficiently, but for which no efficient algorithm is known, such as the Boolean satisfiability problem, the Hamiltonian path problem and the vertex cover problem. Since deterministic Turing machines are special non-deterministic Turing machines, it is easily observed that each problem in P is also member of the class NP.;What is an example of a problem that rests within the NP complexity class?;What is an example of a issue that rests within the NP complexity class?;What is an example of a trouble that rests within the NP complexity class?
445;The question of whether P equals NP is one of the most important open questions in theoretical computer science because of the wide implications of a solution. If the answer is yes, many important problems can be shown to have more efficient solutions. These include various types of integer programming problems in operations research, many problems in logistics, protein structure prediction in biology, and the ability to find formal proofs of pure mathematics theorems. The P versus NP problem is one of the Millennium Prize Problems proposed by the Clay Mathematics Institute. There is a US$1,000,000 prize for resolving the problem.;If P is ultimately proven to be equal tot NP, what effect would this have on the efficiency of problems?;If P is ultimately proven to be equal tot NP, what effect would this possess on the efficiency of problems?;If P is ultimately proven to be equal tot NP, what effect would this they on the efficiency of problems?
446;It was shown by Ladner that if P ≠ NP then there exist problems in NP that are neither in P nor NP-complete. Such problems are called NP-intermediate problems. The graph isomorphism problem, the discrete logarithm problem and the integer factorization problem are examples of problems believed to be NP-intermediate. They are some of the very few NP problems not known to be in P or to be NP-complete.;What is the name for a problem that meets Ladner's assertion?;What is the name for a question that meets Ladner's assertion?;What is the name for a trouble that meets Ladner's assertion?
447;The graph isomorphism problem is the computational problem of determining whether two finite graphs are isomorphic. An important unsolved problem in complexity theory is whether the graph isomorphism problem is in P, NP-complete, or NP-intermediate. The answer is not known, but it is believed that the problem is at least not NP-complete. If graph isomorphism is NP-complete, the polynomial time hierarchy collapses to its second level. Since it is widely believed that the polynomial hierarchy does not collapse to any finite level, it is believed that graph isomorphism is not NP-complete. The best algorithm for this problem, due to Laszlo Babai and Eugene Luks has run time 2O(√(n log(n))) for graphs with n vertices.;To what level would the polynomial time hierarchy collapse if graph isomorphism is NP-complete?;To what rank would the polynomial time hierarchy collapse if graph isomorphism is NP-complete?;To what higher would the polynomial time hierarchy collapse if graph isomorphism is NP-complete?
448;"Along the same lines, co-NP is the class containing the complement problems (i.e. problems with the yes/no answers reversed) of NP problems. It is believed that NP is not equal to co-NP; however, it has not yet been proven. It has been shown that if these two complexity classes are not equal then P is not equal to NP.";In what complexity class do complement problems of NP problems exist?;In what complexity category do complement problems of NP problems exist?;In what complexity school do complement problems of NP problems exist?
449;Similarly, it is not known if L (the set of all problems that can be solved in logarithmic space) is strictly contained in P or equal to P. Again, there are many complexity classes between the two, such as NL and NC, and it is not known if they are distinct or equal classes.;What lies between L and P that prevents a definitive determination of the relationship between L and P?;What lies 'tween L and P that prevents a definitive determination of the relationship 'tween L and P?;What lies around L and P that prevents a definitive determination of the relationship around L and P?
450;Similarly, it is not known if L (the set of all problems that can be solved in logarithmic space) is strictly contained in P or equal to P. Again, there are many complexity classes between the two, such as NL and NC, and it is not known if they are distinct or equal classes.;What are two complexity classes between L and P?;What are 2 complexity classes between L and P?;What are three complexity classes between L and P?
451;Problems that can be solved in theory (e.g., given large but finite time), but which in practice take too long for their solutions to be useful, are known as intractable problems. In complexity theory, problems that lack polynomial-time solutions are considered to be intractable for more than the smallest inputs. In fact, the Cobham–Edmonds thesis states that only those problems that can be solved in polynomial time can be feasibly computed on some computational device. Problems that are known to be intractable in this sense include those that are EXPTIME-hard. If NP is not the same as P, then the NP-complete problems are also intractable in this sense. To see why exponential-time algorithms might be unusable in practice, consider a program that makes 2n operations before halting. For small n, say 100, and assuming for the sake of example that the computer does 1012 operations each second, the program would run for about 4 × 1010 years, which is the same order of magnitude as the age of the universe. Even with a much faster computer, the program would only be useful for very small instances and in that sense the intractability of a problem is somewhat independent of technological progress. Nevertheless, a polynomial time algorithm is not always practical. If its running time is, say, n15, it is unreasonable to consider it efficient and it is still useless except on small instances.;Problems capable of theoretical solutions but consuming unreasonable time in practical application are known as what?;Problems capable of theoretical solutions but consuming excessive time in practical application are known equally what?;Problems capable of theoretical solutions but consuming unrewellonable time in practical application are known well what?
452;What intractability means in practice is open to debate. Saying that a problem is not in P does not imply that all large cases of the problem are hard or even that most of them are. For example, the decision problem in Presburger arithmetic has been shown not to be in P, yet algorithms have been written that solve the problem in reasonable times in most cases. Similarly, algorithms can solve the NP-complete knapsack problem over a wide range of sizes in less than quadratic time and SAT solvers routinely handle large instances of the NP-complete Boolean satisfiability problem.;Despite the Presburger problem, and in view of intractability, what has been done to establish solutions in reasonable periods of time?;Despite the Presburger problem, and in view of intractability, what has been done to establish solutions in sensible periods of time?;Despite the Presburger problem, and in view of intractability, what has been done to establish solutions in adequate periods of time?
453;Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers. Most influential among these was the definition of Turing machines by Alan Turing in 1936, which turned out to be a very robust and flexible simplification of a computer.;What theoretical device is attributed to Alan Turing?;What theoretical machine is attributed to Alan Turing?;What theoretical apparatus is attributed to Alan Turing?
454;Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers. Most influential among these was the definition of Turing machines by Alan Turing in 1936, which turned out to be a very robust and flexible simplification of a computer.;In what year was the Alan Turing's definitional model of a computing device received?;In what time was the Alan Turing's definitional model of a computing device received?;In what month was the Alan Turing's definitional model of a computing device received?
455;"As Fortnow & Homer (2003) point out, the beginning of systematic studies in computational complexity is attributed to the seminal paper ""On the Computational Complexity of Algorithms"" by Juris Hartmanis and Richard Stearns (1965), which laid out the definitions of time and space complexity and proved the hierarchy theorems. Also, in 1965 Edmonds defined a ""good"" algorithm as one with running time bounded by a polynomial of the input size.";"What individuals were responsible for authoring ""On the Computational Complexity of Algorithms""?";"What persons were responsible for authoring ""On the Computational Complexity of Algorithms""?";"What persons were responsible for authoring ""On the Computational Complexity of Algorithms""?"
456;"As Fortnow & Homer (2003) point out, the beginning of systematic studies in computational complexity is attributed to the seminal paper ""On the Computational Complexity of Algorithms"" by Juris Hartmanis and Richard Stearns (1965), which laid out the definitions of time and space complexity and proved the hierarchy theorems. Also, in 1965 Edmonds defined a ""good"" algorithm as one with running time bounded by a polynomial of the input size.";In what year was Hatmanis and Stearn's seminal work in computational complexity received?;What date was Hatmanis and Stearn's seminal work in computational complexity received?;In what month was Hatmanis and Stearn's seminal work in computational complexity received?
457;The role of teacher is often formal and ongoing, carried out at a school or other place of formal education. In many countries, a person who wishes to become a teacher must first obtain specified professional qualifications or credentials from a university or college. These professional qualifications may include the study of pedagogy, the science of teaching. Teachers, like other professionals, may have to continue their education after they qualify, a process known as continuing professional development. Teachers may use a lesson plan to facilitate student learning, providing a course of study which is called the curriculum.;What is a course of study called?;What is a course of study named?;What is a course of study known?
